Email address,Domain name,Organization,Country,State,City,Postal code,Street,Confidence score,Type,Number of sources,Pattern,First name,Last name,Department,Position,Twitter handle,LinkedIn URL,Phone number,Source 1,Source 2,Source 3,Source 4,Source 5,Source 6,Source 7,Source 8,Source 9,Source 10,Source 11,Source 12,Source 13,Source 14,Source 15,Source 16,Source 17,Source 18,Source 19,Source 20,Source 21,Source 22,Source 23,Source 24,Source 25,Source 26,Source 27,Source 28,Source 29,Source 30
judy.hegmann@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Judy,Hegmann,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richard.purdy@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Richard,Purdy,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
henriette.rohan@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Henriette,Rohan,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thompson.stewart@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Thompson,Stewart,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sabrina.blanda@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Sabrina,Blanda,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden.bruen@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Golden,Bruen,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creola.greenholt@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Creola,Greenholt,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evelyn.rutherford@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Evelyn,Rutherford,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jamar.hintz@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Jamar,Hintz,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jordon.witting@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Jordon,Witting,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aurelio.parker@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Aurelio,Parker,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nash.borer@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Nash,Borer,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isidro.schimmel@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Isidro,Schimmel,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ludwig.beahan@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Ludwig,Beahan,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allison.lind@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,86,personal,1,{first}.{last},Allison,Lind,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,85,personal,4,{first}.{last},,,IT / Engineering,Developer,,,,http://codengineering.net/tags/mysql,http://codengineering.net/tags/sql-server,http://webdevdesigner.com/tags/concatenation,http://stackoverflow.com/questions/1035819/concating-null-fields,,,,,,,,,,,,,,,,,,,,,,,,,
ddmueller@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,85,personal,11,{first}.{last},,,,,,,,http://forum2083.rssing.com/chan-12485454/all_p386.html,http://forum2083.rssing.com/chan-12485454/all_p385.html,http://forum2083.rssing.com/chan-12485454/all_p426.html,http://forum2083.rssing.com/chan-12485454/all_p407.html,http://old.iiug.org/forums/ids/index.cgi/noframes/read/39694,http://old.iiug.org/forums/ids/index.cgi/noframes/read/39695,http://forum2083.rssing.com/chan-12485454/all_p406.html,http://members.iiug.org/forums/ids/index.cgi/read/40112,http://members.iiug.org/forums/ids/index.cgi/read/39719,http://members.iiug.org/forums/ids/index.cgi/read/39685,http://members.iiug.org/forums/ids/index.cgi/read/39691,,,,,,,,,,,,,,,,,,
kreiger.ned@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Ned,Kreiger,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rosenbaum.natasha@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Natasha,Rosenbaum,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schneider.agnes@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Agnes,Schneider,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luettgen.berenice@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Berenice,Luettgen,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balistreri.mae@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Mae,Balistreri,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaskolski.rogelio@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Rogelio,Jaskolski,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ortiz.shania@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Shania,Ortiz,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratke.wilford@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Wilford,Ratke,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stanton.magnolia@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Magnolia,Stanton,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schumm.mia@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Mia,Schumm,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labadie.elvis@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Elvis,Labadie,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyatt.nora@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Nora,Hyatt,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corwin.nona@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Nona,Corwin,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
purdy.dino@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Dino,Purdy,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rutherford.horacio@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Horacio,Rutherford,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herzog.vicente@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Vicente,Herzog,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parisian.maye@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Maye,Parisian,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rutherford.guillermo@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Guillermo,Rutherford,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marquardt.tierra@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Tierra,Marquardt,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barrows.lester@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Lester,Barrows,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
upton.cydney@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Cydney,Upton,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blick.zena@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Zena,Blick,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boyle.mabelle@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Mabelle,Boyle,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schimmel.minerva@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Minerva,Schimmel,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schowalter.lilla@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Lilla,Schowalter,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mann.eloy@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Eloy,Mann,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schmitt.albert@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Albert,Schmitt,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
douglas.efren@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Efren,Douglas,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mante.annette@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Annette,Mante,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beier.leann@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Leann,Beier,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monahan_mayer@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Mayer,Monahan,,,,,,http://marketing.tusitioenlared.com/demo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muller.eulalia@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Eulalia,Muller,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burdette.bode@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Bode,Burdette,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turcotte.eldridge@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Eldridge,Turcotte,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mraz.mercedes@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Mercedes,Mraz,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prohaska.nedra@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Nedra,Prohaska,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
welch.olaf@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Olaf,Welch,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mraz_herman@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Herman,Mraz,,,,,,http://marketing.tusitioenlared.com/demo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
haley_bruen@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,84,personal,1,{first}.{last},Haley,Bruen,,,,,,http://marketing.tusitioenlared.com/demo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balistreri.guillermo@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Guillermo,Balistreri,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gleason.twila@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Twila,Gleason,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamill.yasmin@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Yasmin,Hamill,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schmidt.frankie@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Frankie,Schmidt,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn.daren@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Daren,Conn,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reilly.edward@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Edward,Reilly,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balistreri.sonia@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Sonia,Balistreri,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crooks.henry@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Henry,Crooks,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reilly.austin@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Austin,Reilly,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moen.amiya@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Amiya,Moen,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gerhold.noemy@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Noemy,Gerhold,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legros.sonya@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Sonya,Legros,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luettgen.amira@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Amira,Luettgen,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schoen.robin@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Robin,Schön,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smitham.vergie@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Vergie,Smitham,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
halvorson.adelia@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Adelia,Halvorson,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koss.glennie@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Glennie,Koß,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kemmer.mattie@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Mattie,Kemmer,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raynor.marc@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Marc,Raynor,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stark.carley@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Carley,Stark,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schoen.amara@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Amara,Schön,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goyette.dario@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Dario,Goyette,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stroman.troy@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Troy,Stroman,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiegand.sim@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Sim,Wiegand,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bernier.broderick@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Broderick,Bernier,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rau.mohammad@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Mohammad,Rau,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
streich.sierra@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Sierra,Streich,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blick.cedrick@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Cedrick,Blick,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kessler.freeman@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Freeman,Keßler,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
larson.gavin@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Gavin,Larson,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferry.amalia@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Amalia,Ferry,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padberg.rocio@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Rocio,Padberg,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pfeffer.mckenzie@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Mckenzie,Pfeffer,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
howe.gisselle@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Gisselle,Howe,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terry_dickinson@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Terry,Dickinson,,,,,,http://marketing.tusitioenlared.com/demo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mckenzie_crist@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Mckenzie,Crist,,,,,,http://marketing.tusitioenlared.com/demo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gottlieb_bosco@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Bosco,Gottlieb,,,,,,http://marketing.tusitioenlared.com/demo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corkery.susan@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Susan,Corkery,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wunsch.vidal@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,83,personal,1,{first}.{last},Vidal,Wunsch,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wilkinson.ethyl@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Ethyl,Wilkinson,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oreilly.cara@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Cara,Oreilly,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rowe.kurtis@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Kurtis,Rowe,,,,,,http://gradschool.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steuber.anibal@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Anibal,Steuber,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nienow.shannon@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Shannon,Nienow,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fadel.jaquelin@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Jaquelin,Fadel,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beatty.clotilde@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Clotilde,Beatty,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakin.lolita@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Lolita,Lakin,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hansen.benton@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Benton,Hansen,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adams.theodora@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Theodora,Adams,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schaefer.jasper@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Jasper,Schäfer,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
considine.jairo@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Jairo,Considine,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gislason.rosalee@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Rosalee,Gislason,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blick.stanley@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Stanley,Blick,,,,,,http://clas.wayne.edu/styleguide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hackett.hubert@west.com,west.com,West,US,DC,Washington,20580,600 Pennsylvania Ave,82,personal,1,{first}.{last},Hubert,Hackett,,,,,,http://scripts.morshed-alam.com/load-content-while-scrolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
